Canonical Name,lat,long
"FY3,England,United Kingdom",53.8063765,-3.0263352
"FY6,England,United Kingdom",53.845639,-2.9947776
"FY5,England,United Kingdom",53.8767203,-3.0401308
"FY2,England,United Kingdom",53.8342489,-3.0490977
"FY1,England,United Kingdom",53.819271,-3.0515787
"FY7,England,United Kingdom",53.90680755,-3.02848311360457
"LA3,England,United Kingdom",54.03548735,-2.90196513264174
"LA2,England,United Kingdom",54.0502113,-2.71795695
"LA1,England,United Kingdom",54.0464320261772,-2.80816390225312
"PR3,England,United Kingdom",52.4821593,-1.9099552
"PR2,England,United Kingdom",52.4818898,-1.9099411
"PR1,England,United Kingdom",52.4811344,-1.9078208
"BB2,England,United Kingdom",53.7231046,-2.5320216
"BB1,England,United Kingdom",53.7480905,-2.4815598
"BB7,England,United Kingdom",53.9345098,-2.262089
"BD23,England,United Kingdom",54.05792055,-2.0720106625
"BD24,England,United Kingdom",54.10078345,-2.27942745
"BB18,England,United Kingdom",53.9160366,-2.1426716
"BD20,England,United Kingdom",53.92193056,-2.01052586
"BD22,England,United Kingdom",53.9392416,-1.8136515
"BB8,England,United Kingdom",53.8605487,-2.15505987362385
"BB9,England,United Kingdom",53.83470295,-2.2327992
"BB12,England,United Kingdom",53.8289404,-2.27597898973569
"BB10,England,United Kingdom",50.8356135,0.3771951
"HX7,England,United Kingdom",53.73281595,-1.98844316526786
"OL14,England,United Kingdom",53.7062111,-2.11928590329079
"OL13,England,United Kingdom",52.59431,-1.461208
"BB4,England,United Kingdom",53.729127,-2.2381816
"BB11,England,United Kingdom",53.7881631,-2.24426508138501
"BB5,England,United Kingdom",53.7494146,-2.35169619560727
"BB6,England,United Kingdom",50.8333553,-0.1416943
"BL0,England,United Kingdom",53.6481437,-2.315841
"BL8,England,United Kingdom",50.8333553,-0.1416943
"BL9,England,United Kingdom",53.5769539,-2.2970033
"BL2,England,United Kingdom",53.59424895,-2.35688620718794
"M26,England,United Kingdom",51.3017645,0.3336355
"M45,England,United Kingdom",52.3322238,-1.2798571
"M25,England,United Kingdom",51.4368796,-0.5350786
"BL4,England,United Kingdom",50.8333553,-0.1416943
"M28,England,United Kingdom",51.5785696,-0.2375177
"M30,England,United Kingdom",51.5791414,-0.2378127
"M41,England,United Kingdom",51.5746374,-0.2337181
"M44,England,United Kingdom",53.4590977,-2.41020435
"M31,England,United Kingdom",51.5794381,-0.2379468
"M33,England,United Kingdom",52.9736904,-1.9885533
"M32,England,United Kingdom",53.4480893732698,-2.29315576945097
"M23,England,United Kingdom",53.385389,-2.2842968
"M21,England,United Kingdom",51.5765977,-0.2361256
"M20,England,United Kingdom",51.1603983,0.8684534
"M16,England,United Kingdom",53.4738401,-2.2578051
"M15,England,United Kingdom",53.472949,-2.2486153
"M17,England,United Kingdom",51.575601,-0.235128
"M5,England,United Kingdom",50.9898866,-3.0995456
"M50,England,United Kingdom",52.0012515,-2.2568787
"M6,England,United Kingdom",52.4050162,-1.1878119
"M7,England,United Kingdom",51.5727708,-0.2305855
"M27,England,United Kingdom",50.9410954,-1.3611068
"M8,England,United Kingdom",51.5730325,-0.2311246
"M9,England,United Kingdom",51.5732993,-0.2316721
"M40,England,United Kingdom",53.5113388902144,-2.17732638386155
"M24,England,United Kingdom",51.5774512,-0.2368149
"OL9,England,United Kingdom",53.5496854,-2.16686133497506
"M11,England,United Kingdom",51.5832751,0.0396888
"M12,England,United Kingdom",51.574204,-0.2331334
"M43,England,United Kingdom",52.9697572,-1.990117
"M18,England,United Kingdom",53.6189715,-0.9771207
"M13,England,United Kingdom",53.4656195055196,-2.23044775180445
"M14,England,United Kingdom",53.45645465,-2.22503405
"M1,England,United Kingdom",52.8281873,-1.3009147
"M4,England,United Kingdom",51.6086099,-2.6369511
"M3,England,United Kingdom",51.1236609,-1.2512053
"M19,England,United Kingdom",53.4417463,-2.1853003
"SK4,England,United Kingdom",53.4224912,-2.1849941
"SK3,England,United Kingdom",53.402659,-2.1652374
"SK2,England,United Kingdom",53.3945138,-2.1479929
"SK1,England,United Kingdom",53.407954,-2.1618595
"SK5,England,United Kingdom",53.4366887666667,-2.1573524
"M34,England,United Kingdom",53.4547745,-2.1153406
"SK14,England,United Kingdom",53.4526546,-2.0856576
"SK16,England,United Kingdom",53.4774975,-2.0929823
"SK15,England,United Kingdom",52.59431,-1.461208
"OL6,England,United Kingdom",52.59431,-1.461208
"OL7,England,United Kingdom",52.59431,-1.461208
"OL5,England,United Kingdom",52.59431,-1.461208
"OL8,England,United Kingdom",53.520889,-2.1344738
"OL1,England,United Kingdom",53.541847,-2.1108852
"OL4,England,United Kingdom",53.5388619,-2.0645763
"OL2,England,United Kingdom",53.5768129,-2.1380751
"OL16,England,United Kingdom",53.616532,-2.1588336
"OL15,England,United Kingdom",52.59431,-1.461208
"OL11,England,United Kingdom",53.6041497,-2.1705304
"OL12,England,United Kingdom",53.6487839,-2.1331667
"OL10,England,United Kingdom",53.5681747,-2.232565
"HX6,England,United Kingdom",53.6730133,-1.9425882
"HX2,England,United Kingdom",53.73252605,-1.9472567
"HX4,England,United Kingdom",53.68951855,-1.86068249967374
"HX1,England,United Kingdom",53.72223905,-1.8568728
"HX3,England,United Kingdom",53.7119212,-1.87843083159982
"HD3,England,United Kingdom",52.59431,-1.461208
"HD7,England,United Kingdom",53.64362505,-1.85607815
"HD9,England,United Kingdom",53.5808195,-1.7882693
"OL3,England,United Kingdom",53.5639046,-2.0212849
"SK13,England,United Kingdom",53.4612493,-1.96508335161327
"HD4,England,United Kingdom",52.59431,-1.461208
"HD5,England,United Kingdom",53.65147275,-1.76078930376337
"HD1,England,United Kingdom",53.65575315,-1.78071464825309
"HD2,England,United Kingdom",53.6755707,-1.7851247
"HD6,England,United Kingdom",53.710022,-1.781159
"HX5,England,United Kingdom",53.6859885,-1.8402782
"BD19,England,United Kingdom",53.726728,-1.7504953
"WF15,England,United Kingdom",53.7125328,-1.6942603
"BD12,England,United Kingdom",53.7326595,-1.7577062433946
"BD6,England,United Kingdom",53.7615611,-1.77588032098214
"BD3,England,United Kingdom",53.8034246,-1.7354654
"BD5,England,United Kingdom",53.7894285,-1.7510919
"BD1,England,United Kingdom",53.7988957800366,-1.7556323642103
"BD7,England,United Kingdom",53.788036,-1.7582862
"BD8,England,United Kingdom",53.8044560072839,-1.7646755640055
"BD2,England,United Kingdom",53.8097465282761,-1.75065667911994
"BD10,England,United Kingdom",53.8378685319734,-1.7192363584559
"BD9,England,United Kingdom",53.798801,-1.812932
"BD17,England,United Kingdom",53.8487608330743,-1.75793117535138
"LS20,England,United Kingdom",53.8690821,-1.7212237
"LS29,England,United Kingdom",53.9262189,-1.8161703
"BD18,England,United Kingdom",53.8378413698,-1.78961366887732
"BD16,England,United Kingdom",53.8616823,-1.84676215
"BD21,England,United Kingdom",53.86663505,-1.90983411029415
"BD15,England,United Kingdom",53.81862655,-1.8330431
"BD13,England,United Kingdom",53.8221071,-1.89525513316964
"HG4,England,United Kingdom",54.1368788,-1.5213194
"DL8,England,United Kingdom",54.291264,-1.9097118
"DL10,England,United Kingdom",54.4113451,-1.7433291
"DL9,England,United Kingdom",54.3774756,-1.7239271
"DL12,England,United Kingdom",54.5432356,-1.92272905
"DL14,England,United Kingdom",54.63584205,-1.70328878097119
"DL13,England,United Kingdom",54.7279609,-1.95227554672175
"DL15,England,United Kingdom",54.73240075,-1.7517
"DH7,England,United Kingdom",54.8222151,-1.7443197
"CA17,England,United Kingdom",54.4321021,-2.42935990193636
"CA16,England,United Kingdom",54.5641188,-2.4482352
"CA10,England,United Kingdom",54.5451944222222,-2.6142607
"LA10,England,United Kingdom",54.3282568,-2.545077725
"LA6,England,United Kingdom",54.206779,-2.5749002
"LA5,England,United Kingdom",54.20000075,-2.83849435
"LA8,England,United Kingdom",54.3770771,-2.8149953
"LA9,England,United Kingdom",54.3367029,-2.7524552
"LA11,England,United Kingdom",54.1953791,-2.9062105
"LA23,England,United Kingdom",54.37113348,-2.90641626
"LA22,England,United Kingdom",54.4439979,-3.1039094
"LA12,England,United Kingdom",54.28335615,-3.09374279826045
"LA4,England,United Kingdom",54.073463,-2.8652278
"LA15,England,United Kingdom",54.1595851,-3.1891547
"LA14,England,United Kingdom",54.121445,-3.2207619
"LA18,England,United Kingdom",54.2100382,-3.26474104533639
"CA12,England,United Kingdom",54.52053295,-3.14822565000001
"CA13,England,United Kingdom",54.72055975,-3.30572319418551
"CA7,England,United Kingdom",54.7399851,-3.0880504
"CA11,England,United Kingdom",54.7563276,-2.79679684337899
"CA5,England,United Kingdom",54.9237751,-3.0187146
"CA8,England,United Kingdom",54.8767998666667,-2.77087053333333
"CA6,England,United Kingdom",54.95737725,-2.87293118213819
"TD9,Scotland,United Kingdom",55.4045175,-2.6543624
"CA3,England,United Kingdom",54.9260308,-2.9244313
"CA2,England,United Kingdom",54.8648325,-2.9301172
"CA1,England,United Kingdom",54.8928146,-2.9309969
"DG12,Scotland,United Kingdom",54.9939008,-3.2529184
"TD8,Scotland,United Kingdom",55.4833818,-2.5491446
"TD5,Scotland,United Kingdom",55.6131272666667,-2.48174363333333
"NE65,England,United Kingdom",55.3318937,-1.5677904
"NE47,England,United Kingdom",54.80913285,-2.2296805001863
"NE46,England,United Kingdom",54.9701491,-2.0974668
"NE20,England,United Kingdom",55.1024159,-1.841466
"NE43,England,United Kingdom",54.9273729138266,-1.92310860533535
"DH8,England,United Kingdom",54.8580713,-1.8320885
"NE42,England,United Kingdom",54.9591879,-1.8436335
"DH9,England,United Kingdom",54.8832629,-1.7087772
"NE16,England,United Kingdom",54.9323407,-1.6816649
"NE39,England,United Kingdom",54.9177063,-1.7573179
"NE40,England,United Kingdom",54.963467325,-1.778488225
"NE15,England,United Kingdom",54.9745125,-1.7048183
"NE5,England,United Kingdom",52.59431,-1.461208
"NE61,England,United Kingdom",55.17964825,-1.6271236
"NE66,England,United Kingdom",55.4699163333333,-1.61186426666667
"NE22,England,United Kingdom",55.1408733,-1.5632369
"NE63,England,United Kingdom",55.173323,-1.55713133883336
"NE24,England,United Kingdom",55.1006892,-1.5058438
"SR8,England,United Kingdom",54.7856598,-1.3468933
"SR7,England,United Kingdom",54.851195,-1.37037740932937
"SR2,England,United Kingdom",54.89830065,-1.37033507571479
"SR3,England,United Kingdom",54.86146445,-1.41819382212356
"DH4,England,United Kingdom",54.8432525,-1.4713838
"SR4,England,United Kingdom",54.909009,-1.4458388
"NE38,England,United Kingdom",54.8901513,-1.5510357
"NE37,England,United Kingdom",54.9199784,-1.5345202084393
"SR5,England,United Kingdom",54.919141625,-1.38887325
"NE10,England,United Kingdom",54.9483306,-1.5759792
"NE32,England,United Kingdom",54.9566105,-1.4854857
"SR6,England,United Kingdom",54.9387163142857,-1.37856341428571
"SR1,England,United Kingdom",54.9067208,-1.38025032
"NE34,England,United Kingdom",54.9556725,-1.4327421
"NE26,England,United Kingdom",55.0613983,-1.46014980592619
"NE25,England,United Kingdom",55.0359074,-1.4771016
"NE29,England,United Kingdom",55.0130926,-1.4514457
"NE28,England,United Kingdom",55.0069236,-1.54892935
"NE33,England,United Kingdom",54.9886354,-1.4254532
"NE31,England,United Kingdom",54.9826171,-1.5062808
"NE6,England,United Kingdom",54.97472275,-1.55337050612195
"NE8,England,United Kingdom",54.9632020946487,-1.61128912598085
"NE1,England,United Kingdom",52.4825244,-1.8926859
"NE2,England,United Kingdom",54.9804284,-1.63239612811448
"NE12,England,United Kingdom",55.0336224,-1.5895951
"NE3,England,United Kingdom",55.00448485,-1.61603185004702
"NE23,England,United Kingdom",55.0555977,-1.59413901842445
"NE13,England,United Kingdom",55.0053983895562,-1.57114319554164
"NE4,England,United Kingdom",54.9708186,-1.6601911
"NE11,England,United Kingdom",54.9223281,-1.61959782162573
"DH2,England,United Kingdom",54.849879,-1.58462586705128
"NE9,England,United Kingdom",54.947744,-1.5990913
"DH3,England,United Kingdom",54.87692235,-1.57005035
"DH1,England,United Kingdom",54.7559051,-1.5363606
"DL16,England,United Kingdom",54.6713574,-1.60114807227331
"DL5,England,United Kingdom",54.6185842,-1.5723023
"DL17,England,United Kingdom",54.6897432,-1.5576488
"TS21,England,United Kingdom",54.6536262,-1.4490459
"TS22,England,United Kingdom",52.59431,-1.461208
"TS23,England,United Kingdom",52.59431,-1.461208
"TS20,England,United Kingdom",52.59431,-1.461208
"DL1,England,United Kingdom",54.519779,-1.5013811
"TS16,England,United Kingdom",52.59431,-1.461208
"TS19,England,United Kingdom",54.5717348,-1.319589
"TS18,England,United Kingdom",54.5679752,-1.3114073
"TS17,England,United Kingdom",54.5408828053172,-1.30554043434381
"TS15,England,United Kingdom",54.4968342,-1.3667724
"TS8,England,United Kingdom",54.5211976,-1.2581799
"DL6,England,United Kingdom",54.4027564,-1.31332905288083
"DL7,England,United Kingdom",54.2822952,-1.44029429521355
"DL3,England,United Kingdom",54.5179659,-1.5658582
"YO7,England,United Kingdom",54.278891,-1.28461245
"TS9,England,United Kingdom",54.5737226076775,-1.15619496368162
"YO62,England,United Kingdom",54.2502811,-0.9545491
"YO18,England,United Kingdom",54.2911654755812,-0.838576141177655
"YO21,England,United Kingdom",54.48376265,-0.661920906060604
"TS12,England,United Kingdom",54.5614409,-0.9815809
"TS11,England,United Kingdom",52.59431,-1.461208
"TS10,England,United Kingdom",54.5913071,-1.08905382474003
"TS14,England,United Kingdom",54.5313622,-1.0852731
"TS6,England,United Kingdom",54.5681855772453,-1.15171978530073
"TS3,England,United Kingdom",52.4096362,-1.5093187
"TS4,England,United Kingdom",52.4095032,-1.5094066
"TS5,England,United Kingdom",52.4089928,-1.510329
"TS1,England,United Kingdom",52.4098894,-1.5090344
"TS25,England,United Kingdom",54.6528028,-1.2354469
"TS24,England,United Kingdom",54.6932194574887,-1.20011897748376
"YO12,England,United Kingdom",54.2792391,-0.441700518823274
"YO11,England,United Kingdom",54.2675431,-0.39459
"YO14,England,United Kingdom",54.1850153,-0.3209877
"AB43,Scotland,United Kingdom",56.83301,-4.180209
"AB42,Scotland,United Kingdom",57.4253131,-1.92351446267906
"AB41,Scotland,United Kingdom",57.37238575,-2.08814505
"AB12,Scotland,United Kingdom",52.8609703,-0.5098637
"AB23,Scotland,United Kingdom",56.83301,-4.180209
"AB24,Scotland,United Kingdom",57.1756408,-2.1468726
"AB10,Scotland,United Kingdom",52.8609703,-0.5098637
"AB11,Scotland,United Kingdom",52.8609703,-0.5098637
"AB15,Scotland,United Kingdom",52.8609703,-0.5098637
"AB21,Scotland,United Kingdom",57.21129455,-2.19209256436591
"AB32,Scotland,United Kingdom",57.15918915,-2.32448382929687
"AB51,Scotland,United Kingdom",57.29286905,-2.40559863379739
"AB31,Scotland,United Kingdom",57.101294,-2.61882105010884
"AB39,Scotland,United Kingdom",56.9850874,-2.22350813333333
"DD9,Scotland,United Kingdom",52.8609703,-0.5098637
"AB34,Scotland,United Kingdom",57.0768845,-2.8930977
"AB53,Scotland,United Kingdom",57.5406867,-2.39610505
"AB54,Scotland,United Kingdom",57.4473741,-2.7867499
"AB55,Scotland,United Kingdom",57.5429293,-2.9484914
"AB56,Scotland,United Kingdom",57.69224015,-2.880917475
"IV30,Scotland,United Kingdom",52.8609703,-0.5098637
"IV31,Scotland,United Kingdom",52.8609703,-0.5098637
"IV36,Scotland,United Kingdom",52.8609703,-0.5098637
"AB35,Scotland,United Kingdom",56.8866992,-3.4150246
"PH22,Scotland,United Kingdom",57.19725855,-3.83130480297993
"PH10,Scotland,United Kingdom",56.5923594,-3.34495894895647
"PH2,Scotland,United Kingdom",56.3951452,-3.4325981
"PH1,Scotland,United Kingdom",56.3957679,-3.4335463
"PH3,Scotland,United Kingdom",56.2981933,-3.7054753826499
"PH7,Scotland,United Kingdom",56.3607465,-3.6327819
"KY13,Scotland,United Kingdom",56.16988035,-3.4463604219732
"KY6,Scotland,United Kingdom",56.2042996,-3.21456138442418
"KY1,Scotland,United Kingdom",56.1165885,-3.1600328
"KY15,Scotland,United Kingdom",56.2762379125,-3.095192575
"DD2,Scotland,United Kingdom",52.8609703,-0.5098637
"DD3,Scotland,United Kingdom",52.8609703,-0.5098637
"DD6,Scotland,United Kingdom",52.8609703,-0.5098637
"KY7,Scotland,United Kingdom",56.2164543,-3.109514
"KY8,Scotland,United Kingdom",56.195291,-2.9977826350214
"KY16,Scotland,United Kingdom",56.3498037,-2.823776925
"DD5,Scotland,United Kingdom",52.8609703,-0.5098637
"DD4,Scotland,United Kingdom",52.8609703,-0.5098637
"DD1,Scotland,United Kingdom",52.8609703,-0.5098637
"DD7,Scotland,United Kingdom",52.8609703,-0.5098637
"DD11,Scotland,United Kingdom",52.8609703,-0.5098637
"DD8,Scotland,United Kingdom",52.8609703,-0.5098637
"DD10,Scotland,United Kingdom",56.77598905,-2.37006475
"EH39,Scotland,United Kingdom",52.8609703,-0.5098637
"EH41,Scotland,United Kingdom",52.8609703,-0.5098637
"TD11,Scotland,United Kingdom",55.7213074868177,-2.30496609395112
"TD15,England,United Kingdom",55.72354107,-2.08595007
"TD1,Scotland,United Kingdom",55.6054205,-2.9038719
"EH45,Scotland,United Kingdom",52.8609703,-0.5098637
"EH26,Scotland,United Kingdom",52.8609703,-0.5098637
"EH32,Scotland,United Kingdom",52.8609703,-0.5098637
"KY2,Scotland,United Kingdom",56.1175949,-3.1626818
"EH6,Scotland,United Kingdom",52.8609703,-0.5098637
"EH7,Scotland,United Kingdom",52.8609703,-0.5098637
"EH15,Scotland,United Kingdom",52.8609703,-0.5098637
"EH8,Scotland,United Kingdom",52.8609703,-0.5098637
"EH3,Scotland,United Kingdom",52.8609703,-0.5098637
"EH5,Scotland,United Kingdom",52.8609703,-0.5098637
"EH1,Scotland,United Kingdom",52.8609703,-0.5098637
"EH16,Scotland,United Kingdom",52.8609703,-0.5098637
"EH9,Scotland,United Kingdom",52.8609703,-0.5098637
"EH22,Scotland,United Kingdom",52.8609703,-0.5098637
"EH21,Scotland,United Kingdom",52.8609703,-0.5098637
"EH10,Scotland,United Kingdom",52.8609703,-0.5098637
"EH14,Scotland,United Kingdom",52.8609703,-0.5098637
"EH11,Scotland,United Kingdom",52.8609703,-0.5098637
"EH12,Scotland,United Kingdom",52.8609703,-0.5098637
"EH28,Scotland,United Kingdom",52.8609703,-0.5098637
"EH29,Scotland,United Kingdom",52.8609703,-0.5098637
"EH4,Scotland,United Kingdom",52.8609703,-0.5098637
"EH13,Scotland,United Kingdom",52.8609703,-0.5098637
"KY11,Scotland,United Kingdom",56.0263441,-3.4027327
"KY12,Scotland,United Kingdom",56.0618162,-3.53266136418998
"EH52,Scotland,United Kingdom",52.8609703,-0.5098637
"EH49,Scotland,United Kingdom",55.9770907,-3.6316669
"FK10,Scotland,United Kingdom",56.13094905,-3.8418083
"EH51,Scotland,United Kingdom",52.8609703,-0.5098637
"EH48,Scotland,United Kingdom",52.8609703,-0.5098637
"EH54,Scotland,United Kingdom",52.8609703,-0.5098637
"ML11,Scotland,United Kingdom",55.6745063166667,-3.81325435
"ML8,Scotland,United Kingdom",55.718082925,-3.86103825
"ML2,Scotland,United Kingdom",55.76429025,-3.91454675
"ML9,Scotland,United Kingdom",55.7050786,-3.9123612
"ML1,Scotland,United Kingdom",55.7947843846154,-3.98409461538462
"ML10,Scotland,United Kingdom",55.7012076581395,-4.02688167558139
"ML3,Scotland,United Kingdom",55.777879,-4.04470864
"G72,Scotland,United Kingdom",52.8609703,-0.5098637
"KA3,Scotland,United Kingdom",52.8609703,-0.5098637
"KA15,Scotland,United Kingdom",55.7477401,-4.6095168
"G78,Scotland,United Kingdom",52.8609703,-0.5098637
"G77,Scotland,United Kingdom",52.8609703,-0.5098637
"G76,Scotland,United Kingdom",52.8609703,-0.5098637
"G74,Scotland,United Kingdom",52.8609703,-0.5098637
"G75,Scotland,United Kingdom",52.8609703,-0.5098637
"G71,Scotland,United Kingdom",52.8609703,-0.5098637
"G73,Scotland,United Kingdom",52.8609703,-0.5098637
"G32,Scotland,United Kingdom",52.8609703,-0.5098637
"G31,Scotland,United Kingdom",52.8609703,-0.5098637
"G33,Scotland,United Kingdom",52.8609703,-0.5098637
"G69,Scotland,United Kingdom",55.85341045,-4.07344255
"G66,Scotland,United Kingdom",52.8609703,-0.5098637
"G64,Scotland,United Kingdom",55.9188165,-4.22303359296724
"G21,Scotland,United Kingdom",52.8609703,-0.5098637
"G4,Scotland,United Kingdom",52.8609703,-0.5098637
"G3,Scotland,United Kingdom",52.8609703,-0.5098637
"G2,Scotland,United Kingdom",52.8609703,-0.5098637
"G1,Scotland,United Kingdom",52.8609703,-0.5098637
"G20,Scotland,United Kingdom",52.8609703,-0.5098637
"G11,Scotland,United Kingdom",52.8609703,-0.5098637
"G12,Scotland,United Kingdom",52.8609703,-0.5098637
"G62,Scotland,United Kingdom",52.8609703,-0.5098637
"G61,Scotland,United Kingdom",52.8609703,-0.5098637
"G13,Scotland,United Kingdom",52.8609703,-0.5098637
"G14,Scotland,United Kingdom",52.8609703,-0.5098637
"G51,Scotland,United Kingdom",52.8609703,-0.5098637
"G52,Scotland,United Kingdom",52.8609703,-0.5098637
"G41,Scotland,United Kingdom",52.8609703,-0.5098637
"G43,Scotland,United Kingdom",52.8609703,-0.5098637
"G53,Scotland,United Kingdom",52.8609703,-0.5098637
"G46,Scotland,United Kingdom",55.8081593,-4.2875463
"G42,Scotland,United Kingdom",52.8609703,-0.5098637
"G5,Scotland,United Kingdom",52.8609703,-0.5098637
"G44,Scotland,United Kingdom",52.8609703,-0.5098637
"PA1,Scotland,United Kingdom",52.8609703,-0.5098637
"PA3,Scotland,United Kingdom",52.8609703,-0.5098637
"PA2,Scotland,United Kingdom",52.8609703,-0.5098637
"PA5,Scotland,United Kingdom",52.8609703,-0.5098637
"PA10,Scotland,United Kingdom",52.8609703,-0.5098637
"PA4,Scotland,United Kingdom",52.8609703,-0.5098637
"PA8,Scotland,United Kingdom",52.8609703,-0.5098637
"PA7,Scotland,United Kingdom",52.8609703,-0.5098637
"PA14,Scotland,United Kingdom",52.8609703,-0.5098637
"G82,Scotland,United Kingdom",52.8609703,-0.5098637
"G81,Scotland,United Kingdom",52.8609703,-0.5098637
"G15,Scotland,United Kingdom",52.8609703,-0.5098637
"G83,Scotland,United Kingdom",52.8609703,-0.5098637
"FK8,Scotland,United Kingdom",56.156206025,-4.378096175
"FK7,Scotland,United Kingdom",56.1100079,-3.965048925
"FK9,Scotland,United Kingdom",56.1549627,-3.9480098
"FK6,Scotland,United Kingdom",56.0054045,-3.9088253
"FK4,Scotland,United Kingdom",56.0025313,-3.90107552965805
"G67,Scotland,United Kingdom",52.8609703,-0.5098637
"G65,Scotland,United Kingdom",52.8609703,-0.5098637
"ML5,Scotland,United Kingdom",55.8597006,-4.0091198
"ML6,Scotland,United Kingdom",55.8733501941904,-3.97807134464383
"ML4,Scotland,United Kingdom",55.8240188256386,-4.02843510734311
"FK1,Scotland,United Kingdom",56.0016639,-3.7923128
"FK2,Scotland,United Kingdom",55.9718463,-3.6996586
"FK3,Scotland,United Kingdom",56.0144447,-3.74613066754029
"FK5,Scotland,United Kingdom",56.0225255,-3.8288243
"FK15,Scotland,United Kingdom",56.1782182372249,-3.96676471365702
"FK17,Scotland,United Kingdom",56.2126833,-4.1399359
"PH15,Scotland,United Kingdom",56.6291128666667,-3.85816793333333
"G84,Scotland,United Kingdom",52.8609703,-0.5098637
"PH33,Scotland,United Kingdom",56.83244765,-5.07978201108742
"PH36,Scotland,United Kingdom",56.7470619,-5.8010049
"PA34,Scotland,United Kingdom",56.5384986,-5.4723678
"PA19,Scotland,United Kingdom",52.8609703,-0.5098637
"PA16,Scotland,United Kingdom",52.8609703,-0.5098637
"KA25,Scotland,United Kingdom",55.7440854,-4.6825708
"KA30,Scotland,United Kingdom",55.7919526,-4.8701093
"KA21,Scotland,United Kingdom",55.65031845,-4.78571414105702
"KA13,Scotland,United Kingdom",52.8609703,-0.5098637
"KA12,Scotland,United Kingdom",56.83301,-4.180209
"KA10,Scotland,United Kingdom",55.5439039,-4.6566155
"KA9,Scotland,United Kingdom",55.4986921,-4.6108304
"IV51,Scotland,United Kingdom",57.4102412,-6.201607
"HS2,Scotland,United Kingdom",58.2131764,-6.39653286143732
"IV27,Scotland,United Kingdom",57.9755484,-4.4015663
"IV2,Scotland,United Kingdom",52.8609703,-0.5098637
"KW14,Scotland,United Kingdom",58.55405603,-3.80186679
"KW17,Scotland,United Kingdom",58.8471785777778,-2.94867331111111
"KW1,Scotland,United Kingdom",58.5184656,-3.3614825
"KW15,Scotland,United Kingdom",58.9687489666667,-2.98258723333333
"ZE2,Scotland,United Kingdom",52.8609703,-0.5098637
"ZE1,Scotland,United Kingdom",52.8609703,-0.5098637
"Border,United Kingdom",55.806587,-2.0434288
"Central Scotland,Scotland,United Kingdom",55.9447389,-4.7581873
"East Of England,England,United Kingdom",52.2198495,0.487495041163413
"HTV Wales,Wales,United Kingdom",53.34061,-1.28162
"HTV West,England,United Kingdom",52.59431,-1.461208
"London TV Region,England,United Kingdom",51.509648,-0.099076
"Midlands,England,United Kingdom",50.5988926,-4.1006857
"North East,England,United Kingdom",52.4160035,-1.9701231
"North Scotland,Scotland,United Kingdom",56.1680773,-3.96951817174088
"North West,United Kingdom",52.2370231,-0.4686149
"South West,England,United Kingdom",50.5947727,-1.9521987
"Ulster,Northern Ireland,United Kingdom",54.5742134,-6.94819786859884
"Yorkshire,England,United Kingdom",53.7785231,-1.52862910743836
"Amqui,Quebec,Canada",48.4656706,-67.4315171
"Annapolis Royal,Nova Scotia,Canada",44.7419775,-65.5160971
"Beauceville,Quebec,Canada",46.210725,-70.774269
"Beaumont,Alberta,Canada",53.3525496,-113.4151434
"Beloeil,Quebec,Canada",45.5643183,-73.2040066
"Berwick,Nova Scotia,Canada",45.0455684,-64.7362073
"The Blue Mountains,Ontario,Canada",44.4992906,-80.3417924
"Bluewater,Ontario,Canada",43.4679793,-81.6128762311488
"Bradford West Gwillimbury,Ontario,Canada",44.1141792,-79.5648751
"Brant,Ontario,Canada",43.1010804,-80.4288217
"Brighton,Ontario,Canada",44.0422275,-77.7370071
"Lac-Brome,Quebec,Canada",45.219192,-72.5092346
"Campbellton,New Brunswick,Canada",48.0046993,-66.6768648
"Caraquet,New Brunswick,Canada",47.8184094,-64.8623849683903
"Carleton-sur-mer,Quebec,Canada",48.1014497,-66.114087
"Chateau-Richer,Quebec,Canada",46.971117,-71.017685
"Chatham-Kent,Ontario,Canada",42.41833,-82.0898417
"Chestermere,Alberta,Canada",51.03037205,-113.824691133311
"Clarence-Rockland,Ontario,Canada",45.5247978,-75.2607533
"Cole Harbour,Nova Scotia,Canada",45.2593736,-61.2699661
"Colwood,British Columbia,Canada",48.4234135,-123.4939645
"Conception Bay South,Newfoundland and Labrador,Canada",47.4929109,-52.9829532777545
"Contrecoeur,Quebec,Canada",45.8573781,-73.2374307
"Crowsnest Pass,Alberta,Canada",49.6189587,-114.4944274
"Danville,Quebec,Canada",45.785278,-72.0158562
"Dawson City,Yukon,Canada",64.0606605,-139.4316955
"Dunham,Quebec,Canada",45.130469,-72.800903
"East Gwillimbury,Ontario,Canada",44.0957511,-79.4897803
"Eastern Passage,Nova Scotia,Canada",44.6116121,-63.4895289
"Eastman,Quebec,Canada",45.3011538,-72.3153126
"Espanola,Ontario,Canada",46.265341,-81.769867
"Fall River,Nova Scotia,Canada",44.8142052,-63.6289858
"Fermont,Quebec,Canada",52.7931065,-67.0845797
"Fort Nelson,British Columbia,Canada",58.8062848,-122.6939592
"Georgina,Ontario,Canada",44.2280235,-79.4644446
"Glace Bay,Nova Scotia,Canada",46.1949393,-59.9561999
"Goffs,Nova Scotia,Canada",44.8581372,-63.5423535
"Grand Falls-Windsor,Newfoundland and Labrador,Canada",48.944151,-55.652618
